zpid,price,priceLabel,beds,baths,area,latLong,statusType,statusText,isFavorite,isUserClaimingOwner,isUserConfirmedClaim,imgSrc,hasImage,visited,listingType,variableData,hdpData,detailUrl,pgapt,sgapt,has3DModel,hasVideo,isHomeRec,address,hasAdditionalAttributions,isFeaturedListing,availabilityDate,buildingId,lotId,minBeds,minBaths,minArea,unitCount,isBuilding,badgeInfo,canSaveBuilding,plid,communityName,style,isCdpResult,isPropertyResultCDP,lotAreaString,streetViewMetadataURL,streetViewURL
25490601,"$1,050,000",$1.05M,3.0,3.0,1859.0,"{'latitude': 33.66882, 'longitude': -117.81584}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/e186fac6d91f35e32a4fc9fdac15566d-p_e.jpg,True,False,,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-4pm'}","{'homeInfo': {'zpid': 25490601, 'zipcode': '92614', 'city': 'Irvine', 'state': 'CA', 'latitude': 33.66882, 'longitude': -117.81584, 'price': 1050000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1859.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1078100, 'rentZestimate': 3899, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 1-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1050000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1641675600000, 'open_house_end': 1641686400000}, {'open_house_start': 1641762000000, 'open_house_end': 1641772800000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 357367.0, 'lotAreaValue': 3024.0, 'lotAreaUnit': 'sqft'}}",/homedetails/17-Racing-Wind-Irvine-CA-92614/25490601_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25503572,"$35,000,000",$35.0M,5.0,6.0,7000.0,"{'latitude': 33.58611, 'longitude': -117.863914}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/44c59c3836303783e6c4f48b7de5d8e5-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 25503572, 'zipcode': '92625', 'city': 'Corona Del Mar', 'state': 'CA', 'latitude': 33.58611, 'longitude': -117.863914, 'price': 35000000.0, 'bathrooms': 6.0, 'bedrooms': 5.0, 'livingArea': 7000.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 31729000, 'rentZestimate': 104790, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 35000000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 20611344.0, 'lotAreaValue': 0.45, 'lotAreaUnit': 'acres'}}",/homedetails/4541-Brighton-Rd-Corona-Del-Mar-CA-92625/25503572_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
2069200189,"$399,000",$399K,2.0,2.0,,"{'latitude': 33.51762, 'longitude': -117.75773}",FOR_SALE,Home for sale,False,False,False,https://photos.zillowstatic.com/fp/c5d92d8972c613e96f6c8df5c1950c83-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 2069200189, 'zipcode': '92651', 'city': 'Laguna Beach', 'state': 'CA', 'latitude': 33.51762, 'longitude': -117.75773, 'price': 399000.0, 'datePriceChanged': 1636182000000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'homeType': 'MANUFACTURED', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 348100, 'rentZestimate': 4496, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 399000.0, 'priceChange': 49000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# K-56'}}",/homedetails/30802-S-Coast-Hwy-K-56-Laguna-Beach-CA-92651/2069200189_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25410922,"$950,000",$950K,4.0,2.0,1666.0,"{'latitude': 33.841602, 'longitude': -117.83814}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/19f98517cf16de87687fd2d88cce7951-p_e.jpg,True,False,,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 12-4pm'}","{'homeInfo': {'zpid': 25410922, 'zipcode': '92865', 'city': 'Orange', 'state': 'CA', 'latitude': 33.841602, 'longitude': -117.83814, 'price': 950000.0, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1666.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 848200, 'rentZestimate': 3499, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 12-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 950000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1641672000000, 'open_house_end': 1641686400000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 94460.0, 'lotAreaValue': 0.27548209366391185, 'lotAreaUnit': 'acres'}}",/homedetails/1507-E-Sunview-Dr-Orange-CA-92865/25410922_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
64777726,"$860,000",$860K,3.0,4.0,1583.0,"{'latitude': 33.704082, 'longitude': -117.801926}",FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/21ff7a65a177e38e702b630e821b3e8d-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 64777726, 'zipcode': '92782', 'city': 'Tustin', 'state': 'CA', 'latitude': 33.704082, 'longitude': -117.801926, 'price': 860000.0, 'bathrooms': 4.0, 'bedrooms': 3.0, 'livingArea': 1583.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 808100, 'rentZestimate': 3528, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 860000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 579631.0}}",/homedetails/129-Liberty-St-Tustin-CA-92782/64777726_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25560280,"$3,295,000",$3.30M,4.0,3.0,3550.0,"{'latitude': 33.52787, 'longitude': -117.75443}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/91ee47452676b53d8856717a87674c6c-p_e.jpg,True,False,,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 12-3pm'}","{'homeInfo': {'zpid': 25560280, 'zipcode': '92651', 'city': 'Laguna Beach', 'state': 'CA', 'latitude': 33.52787, 'longitude': -117.75443, 'price': 3295000.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 3550.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 3268700, 'rentZestimate': 10358, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 12-3pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 3295000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1641672000000, 'open_house_end': 1641682800000}, {'open_house_start': 1641758400000, 'open_house_end': 1641769200000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1632000.0, 'lotAreaValue': 4500.0, 'lotAreaUnit': 'sqft'}}",/homedetails/865-Balboa-Ave-Laguna-Beach-CA-92651/25560280_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25214896,"$1,995,000",$2.00M,5.0,3.0,2473.0,"{'latitude': 33.664154, 'longitude': -117.881195}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/8ac34da160fac82d03b734786bd9a1bf-p_e.jpg,True,False,,"{'type': 'OPEN_HOUSE', 'text': 'Open: Fri. 11am-2pm'}","{'homeInfo': {'zpid': 25214896, 'zipcode': '92660', 'city': 'Newport Beach', 'state': 'CA', 'latitude': 33.664154, 'longitude': -117.881195, 'price': 1995000.0, 'bathrooms': 3.0, 'bedrooms': 5.0, 'livingArea': 2473.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 2014900, 'rentZestimate': 5499, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Fri. 11am-2pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1641582000000, 'open_house_end': 1641592800000}, {'open_house_start': 1641675600000, 'open_house_end': 1641686400000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1298312.0, 'lotAreaValue': 0.2634297520661157, 'lotAreaUnit': 'acres'}}",/homedetails/1641-Indus-St-Newport-Beach-CA-92660/25214896_zpid/,ForSale,For Sale by Agent,True,False,False,--,False,False,,,,,,,,,,,,,,,,,,
325861366,"$2,180,000",$2.18M,4.0,3.0,2367.0,"{'latitude': 33.63874, 'longitude': -117.74429}",FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/cc0065b6099a3fac1be9f369d793f4a6-p_e.jpg,True,False,,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-4pm'}","{'homeInfo': {'zpid': 325861366, 'zipcode': '92618', 'city': 'Irvine', 'state': 'CA', 'latitude': 33.63874, 'longitude': -117.74429, 'price': 2180000.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2367.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1886000, 'rentZestimate': 5233, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 1-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2180000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1641675600000, 'open_house_end': 1641686400000}, {'open_house_start': 1641762000000, 'open_house_end': 1641772800000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1417847.0, 'lotAreaValue': 2800.0, 'lotAreaUnit': 'sqft'}}",/homedetails/154-Linda-Vis-Irvine-CA-92618/325861366_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
2071244110,"$18,500",$18K,,,,"{'latitude': 33.635815, 'longitude': -117.57054}",FOR_SALE,Lot / Land for sale,False,False,False,https://photos.zillowstatic.com/fp/79508aae19adae683c1f86c0281a2424-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 2071244110, 'zipcode': '92530', 'city': 'Lake Elsinore', 'state': 'CA', 'latitude': 33.635815, 'longitude': -117.57054, 'price': 18500.0, 'homeType': 'LOT', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 2292, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 18500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 6970.0, 'lotAreaUnit': 'sqft'}}",/homedetails/2-Country-Club-Blvd-Lake-Elsinore-CA-92530/2071244110_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,"6,970 sqft",,
25579610,"$929,000",$929K,3.0,3.0,1433.0,"{'latitude': 33.482002, 'longitude': -117.68025}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/27f87094738c79a7a578de66da3a20cc-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 25579610, 'zipcode': '92675', 'city': 'San Juan Capistrano', 'state': 'CA', 'latitude': 33.482002, 'longitude': -117.68025, 'price': 929000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1433.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 984500, 'rentZestimate': 3999, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 929000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 378723.0, 'lotAreaValue': 1092.0, 'lotAreaUnit': 'sqft'}}",/homedetails/33112-Southwind-Ct-San-Juan-Capistrano-CA-92675/25579610_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25709904,"$870,000",$870K,3.0,3.0,1513.0,"{'latitude': 33.595184, 'longitude': -117.75045}",FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/46c0655fc11bd0870c151bc2343948cf-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 25709904, 'zipcode': '92651', 'city': 'Laguna Beach', 'state': 'CA', 'latitude': 33.595184, 'longitude': -117.75045, 'price': 870000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1513.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 931700, 'rentZestimate': 3369, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 870000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 618340.0}}",/homedetails/310-San-Nicholas-Ct-Laguna-Beach-CA-92651/25709904_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25598879,"$6,125,000",$6.12M,6.0,7.0,4752.0,"{'latitude': 33.420006, 'longitude': -117.61745}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/d709004be355abafe9daedaff935dfed-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 25598879, 'zipcode': '92672', 'city': 'San Clemente', 'state': 'CA', 'latitude': 33.420006, 'longitude': -117.61745, 'price': 6125000.0, 'bathrooms': 7.0, 'bedrooms': 6.0, 'livingArea': 4752.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 2650400, 'rentZestimate': 8116, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 6125000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1404044.0, 'lotAreaValue': 4356.0, 'lotAreaUnit': 'sqft'}}",/homedetails/508-Avenida-Victoria-San-Clemente-CA-92672/25598879_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25371409,"$989,000",$989K,4.0,2.0,1555.0,"{'latitude': 33.89568, 'longitude': -117.81271}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/1553a76b1cf7dbae3b6cae0088c2e174-p_e.jpg,True,False,,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-3pm'}","{'homeInfo': {'zpid': 25371409, 'zipcode': '92886', 'city': 'Yorba Linda', 'state': 'CA', 'latitude': 33.89568, 'longitude': -117.81271, 'price': 989000.0, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1555.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 940900, 'rentZestimate': 3399, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 1-3pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 989000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1641675600000, 'open_house_end': 1641682800000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 390067.0, 'lotAreaValue': 7280.0, 'lotAreaUnit': 'sqft'}}",/homedetails/18401-Piper-Pl-Yorba-Linda-CA-92886/25371409_zpid/,ForSale,For Sale by Agent,True,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25750480,"$735,000",$735K,2.0,2.0,1296.0,"{'latitude': 33.672493, 'longitude': -117.81371}",FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/93e92ddf6f8384a0e808d70f27cddb77-p_e.jpg,True,False,,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-4pm'}","{'homeInfo': {'zpid': 25750480, 'zipcode': '92614', 'city': 'Irvine', 'state': 'CA', 'latitude': 33.672493, 'longitude': -117.81371, 'price': 735000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1296.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 719700, 'rentZestimate': 3200, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 1-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 735000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1641675600000, 'open_house_end': 1641686400000}, {'open_house_start': 1641762000000, 'open_house_end': 1641772800000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 266931.0, 'unit': '# 65'}}",/homedetails/26-Springacre-65-Irvine-CA-92614/25750480_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25576562,"$1,799,000",$1.80M,5.0,3.0,2570.0,"{'latitude': 33.511818, 'longitude': -117.64013}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/c3c58cd08d16015cffdb7ca0a4b21692-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 25576562, 'zipcode': '92675', 'city': 'San Juan Capistrano', 'state': 'CA', 'latitude': 33.511818, 'longitude': -117.64013, 'price': 1799000.0, 'datePriceChanged': 1641283200000, 'bathrooms': 3.0, 'bedrooms': 5.0, 'livingArea': 2570.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1270800, 'rentZestimate': 5499, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1799000.0, 'priceChange': 100000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 757770.0, 'lotAreaValue': 6000.0, 'lotAreaUnit': 'sqft'}}",/homedetails/28102-Paseo-Azteca-San-Juan-Capistrano-CA-92675/25576562_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25264590,"$1,115,000",$1.12M,4.0,3.0,1880.0,"{'latitude': 33.72688, 'longitude': -118.0412}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/79c440ad191d3ce4a082fedb639b69c0-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$14,000 (Dec 8)'}","{'homeInfo': {'zpid': 25264590, 'zipcode': '92649', 'city': 'Huntington Beach', 'state': 'CA', 'latitude': 33.72688, 'longitude': -118.0412, 'price': 1115000.0, 'datePriceChanged': 1638950400000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 1880.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1166400, 'rentZestimate': 3999, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$14,000 (Dec 8)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1115000.0, 'priceChange': -14000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 755901.0, 'lotAreaValue': 5000.0, 'lotAreaUnit': 'sqft'}}",/homedetails/16191-Tomas-Ln-Huntington-Beach-CA-92649/25264590_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25753020,"$1,100,000",$1.10M,3.0,3.0,1797.0,"{'latitude': 33.673004, 'longitude': -117.80281}",FOR_SALE,Townhouse for sale,False,False,False,https://photos.zillowstatic.com/fp/9eb0992ca933d088003737d0520a554c-p_e.jpg,True,False,,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-3pm'}","{'homeInfo': {'zpid': 25753020, 'zipcode': '92614', 'city': 'Irvine', 'state': 'CA', 'latitude': 33.673004, 'longitude': -117.80281, 'price': 1100000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1797.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1051800, 'rentZestimate': 3699, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 1-3pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1100000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1641675600000, 'open_house_end': 1641682800000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 494128.0, 'unit': '# 85'}}",/homedetails/49-Cedarlake-85-Irvine-CA-92614/25753020_zpid/,ForSale,For Sale by Agent,True,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25314805,"$1,425,000",$1.42M,5.0,3.0,3087.0,"{'latitude': 33.77814, 'longitude': -118.05439}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/5901600c1442006f76d68e68dafae686-p_e.jpg,True,False,,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-4pm'}","{'homeInfo': {'zpid': 25314805, 'zipcode': '90740', 'city': 'Seal Beach', 'state': 'CA', 'latitude': 33.77814, 'longitude': -118.05439, 'price': 1425000.0, 'bathrooms': 3.0, 'bedrooms': 5.0, 'livingArea': 3087.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1402600, 'rentZestimate': 4673, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 1-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1425000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1641675600000, 'open_house_end': 1641686400000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 619459.0, 'lotAreaValue': 5200.0, 'lotAreaUnit': 'sqft'}}",/homedetails/4401-Elder-Ave-Seal-Beach-CA-90740/25314805_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
25695771,"$519,000",$519K,1.0,1.0,875.0,"{'latitude': 33.409443, 'longitude': -117.59902}",FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/ce13bc181e7d56f4e400fb996f69232a-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 25695771, 'zipcode': '92672', 'city': 'San Clemente', 'state': 'CA', 'latitude': 33.409443, 'longitude': -117.59902, 'price': 519000.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 875.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 537600, 'rentZestimate': 2300, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 519000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 409959.0, 'unit': '# 45'}}",/homedetails/2501-S-El-Camino-Real-45-San-Clemente-CA-92672/25695771_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,,,,
